hora;potencia
1:30:00;49020
2:00:00;47490
0:00:00;52010
0:30:00;50960
1:00:00;48100
1:30:00;48570
2:00:00;45770
0:00:00;48520
0:30:00;46920
1:00:00;44600
1:30:00;44290
2:00:00;42520
0:00:00;48280
0:30:00;47090
1:00:00;43950
1:30:00;44940
2:00:00;42850
0:00:00;52960
0:30:00;50530
1:00:00;48230
1:30:00;48000
2:00:00;45820
0:00:00;52560
0:30:00;50630
1:00:00;47820
1:30:00;47580
2:00:00;45910
0:00:00;53990
0:30:00;51450
1:00:00;49370
1:30:00;48790
2:00:00;47200
0:00:00;55080
0:30:00;50660
1:00:00;48730
1:30:00;48340
2:00:00;46180
0:00:00;50040
0:30:00;47560
1:00:00;44270
1:30:00;44710
2:00:00;43240
0:00:00;46290
0:30:00;44220
1:00:00;42080
1:30:00;41330
2:00:00;40010
0:00:00;46540
0:30:00;44900
1:00:00;42240
1:30:00;42190
2:00:00;40100
0:00:00;49440
0:30:00;48280
1:00:00;45320
1:30:00;44980
2:00:00;43560
0:00:00;49280
0:30:00;47120
1:00:00;44890
1:30:00;44220
2:00:00;42670
0:00:00;48790
0:30:00;47090
1:00:00;44470
1:30:00;44230
2:00:00;42670
0:00:00;49950
0:30:00;47380
1:00:00;45010
1:30:00;44100
2:00:00;42670
0:00:00;48770
0:30:00;46520
1:00:00;44330
1:30:00;43930
2:00:00;41790
0:00:00;45920
0:30:00;44320
1:00:00;42070
1:30:00;42270
2:00:00;40400
0:00:00;45860
0:30:00;43890
1:00:00;41170
1:30:00;40960
2:00:00;39530
0:00:00;47110
0:30:00;45910
1:00:00;43110
1:30:00;42900
2:00:00;41300
0:00:00;47440
0:30:00;45830
1:00:00;43420
1:30:00;43010
2:00:00;41580
0:00:00;46550
0:30:00;44640
1:00:00;42370
1:30:00;42030
2:00:00;40640
0:00:00;46500
0:30:00;44850
1:00:00;42440
1:30:00;42080
2:00:00;40820
0:00:00;46180
0:30:00;44290
1:00:00;42170
1:30:00;41980
2:00:00;39840
0:00:00;44900
0:30:00;42710
1:00:00;40610
1:30:00;40690
2:00:00;38790
0:00:00;43880
0:30:00;42860
1:00:00;40510
1:30:00;40140
2:00:00;38380
0:00:00;46450
0:30:00;44520
1:00:00;42190
1:30:00;42040
2:00:00;40670
0:00:00;46380
0:30:00;45050
1:00:00;42320
1:30:00;42470
2:00:00;40570
0:00:00;45330
0:30:00;43850
1:00:00;41410
1:30:00;41220
2:00:00;39850
0:00:00;46830
0:30:00;45250
1:00:00;42840
1:30:00;42810
2:00:00;41120
0:00:00;46720
0:30:00;45060
1:00:00;43060
1:30:00;42580
2:00:00;40750
0:00:00;45330
0:30:00;43330
1:00:00;41370
1:30:00;41320
2:00:00;39760
0:00:00;44730
0:30:00;43900
1:00:00;41420
1:30:00;41060
2:00:00;39440
0:00:00;48970
0:30:00;47530
1:00:00;45500
1:30:00;44690
2:00:00;43030
0:00:00;49350
0:30:00;48150
1:00:00;45930
1:30:00;45630
2:00:00;43710
0:00:00;50320
0:30:00;49770
1:00:00;45990
1:30:00;46870
2:00:00;44680
0:00:00;51340
0:30:00;48470
1:00:00;47060
1:30:00;46190
2:00:00;44940
0:00:00;50270
0:30:00;48980
1:00:00;46990
1:30:00;45190
2:00:00;44140
0:00:00;47490
0:30:00;45730
1:00:00;43780
1:30:00;43440
2:00:00;40980
0:00:00;48330
0:30:00;46780
1:00:00;44520
1:30:00;44440
2:00:00;42710
0:00:00;50990
0:30:00;49390
1:00:00;47650
1:30:00;47170
2:00:00;45320
0:00:00;51710
0:30:00;50100
1:00:00;46840
1:30:00;46980
2:00:00;45530
0:00:00;52620
0:30:00;50590
1:00:00;48890
1:30:00;48040
2:00:00;46160
0:00:00;52270
0:30:00;50570
1:00:00;48590
1:30:00;48250
2:00:00;46180
0:00:00;51580
0:30:00;51710
1:00:00;47940
1:30:00;48590
2:00:00;45710
0:00:00;48650
0:30:00;47280
1:00:00;44040
1:30:00;44950
2:00:00;41830
0:00:00;48230
0:30:00;47270
1:00:00;44570
1:30:00;44960
2:00:00;43020
0:00:00;51340
0:30:00;49840
1:00:00;47390
1:30:00;46940
2:00:00;45500
0:00:00;52330
0:30:00;51130
1:00:00;48150
1:30:00;47540
2:00:00;46010
0:00:00;53100
0:30:00;51270
1:00:00;48800
1:30:00;48630
2:00:00;46290
0:00:00;52930
0:30:00;51480
1:00:00;49150
1:30:00;48220
2:00:00;47010
0:00:00;51910
0:30:00;50880
1:00:00;47540
1:30:00;48170
2:00:00;45760
0:00:00;49000
0:30:00;48170
1:00:00;45640
1:30:00;45490
2:00:00;43710
0:00:00;48630
0:30:00;46760
1:00:00;45120
1:30:00;45510
2:00:00;43380
0:00:00;52740
0:30:00;51190
1:00:00;49770
1:30:00;49050
2:00:00;47490
0:00:00;53680
0:30:00;51400
1:00:00;49200
1:30:00;49130
2:00:00;47350
0:00:00;54270
0:30:00;53040
1:00:00;50500
1:30:00;49950
2:00:00;47810
0:00:00;53270
0:30:00;51230
1:00:00;48910
1:30:00;49000
2:00:00;47630
0:00:00;52470
0:30:00;50720
1:00:00;48880
1:30:00;47910
2:00:00;45510
0:00:00;45880
0:30:00;46870
1:00:00;45430
1:30:00;46350
2:00:00;44040
0:00:00;49090
0:30:00;48610
1:00:00;46460
1:30:00;46160
2:00:00;45080
0:00:00;53780
0:30:00;52470
1:00:00;50250
1:30:00;49750
2:00:00;47870
0:00:00;53490
0:30:00;52070
1:00:00;49950
1:30:00;49470
2:00:00;47660
0:00:00;54900
0:30:00;53070
1:00:00;50990
1:30:00;50570
2:00:00;48470
0:00:00;54280
0:30:00;52920
1:00:00;49710
1:30:00;50340
2:00:00;48220
0:00:00;53600
0:30:00;51750
1:00:00;49060
1:30:00;48080
2:00:00;46740
0:00:00;51260
0:30:00;49620
1:00:00;47940
1:30:00;47670
2:00:00;45910
0:00:00;50740
0:30:00;50130
1:00:00;47640
1:30:00;48360
2:00:00;46060
0:00:00;56340
0:30:00;53600
1:00:00;52140
1:30:00;52330
2:00:00;49900
0:00:00;55670
0:30:00;54590
1:00:00;53090
1:30:00;52340
2:00:00;49900
0:00:00;56650
0:30:00;55500
1:00:00;52820
1:30:00;53060
2:00:00;51540
0:00:00;56550
0:30:00;54250
1:00:00;51760
1:30:00;52810
2:00:00;50420
0:00:00;56470
0:30:00;55130
1:00:00;52050
1:30:00;51650
2:00:00;49540
0:00:00;53110
0:30:00;53080
1:00:00;50680
1:30:00;50360
2:00:00;48080
0:00:00;52370
0:30:00;50950
1:00:00;48520
1:30:00;48810
2:00:00;47160
0:00:00;57930
0:30:00;56480
1:00:00;54420
1:30:00;54100
2:00:00;52490
0:00:00;58070
0:30:00;56750
1:00:00;53830
1:30:00;53490
2:00:00;51720
0:00:00;57260
0:30:00;56130
1:00:00;53820
1:30:00;53970
2:00:00;52240
0:00:00;57440
0:30:00;55160
1:00:00;53370
1:30:00;53030
2:00:00;51340
0:00:00;55330
0:30:00;53280
1:00:00;50450
1:30:00;50640
2:00:00;48520
0:00:00;51880
0:30:00;50940
1:00:00;49270
1:30:00;48910
2:00:00;47020
0:00:00;52380
0:30:00;51830
1:00:00;49730
1:30:00;50220
2:00:00;48480
0:00:00;57000
0:30:00;55720
1:00:00;52880
1:30:00;52980
2:00:00;51010
0:00:00;55400
0:30:00;54880
1:00:00;51620
1:30:00;52080
2:00:00;49930
0:00:00;53870
0:30:00;53370
1:00:00;50500
1:30:00;50540
2:00:00;47990
0:00:00;55400
0:30:00;53930
1:00:00;52330
1:30:00;52070
2:00:00;49560
0:00:00;53800
0:30:00;53080
1:00:00;50710
1:30:00;50260
2:00:00;48420
0:00:00;50800
0:30:00;49980
1:00:00;47890
1:30:00;46410
2:00:00;44870
0:00:00;49840
0:30:00;49310
1:00:00;46880
1:30:00;46560
2:00:00;44450
0:00:00;53490
0:30:00;52180
1:00:00;50350
1:30:00;49550
2:00:00;48810
0:00:00;54730
0:30:00;53520
1:00:00;50960
1:30:00;50160
2:00:00;48690
0:00:00;55300
0:30:00;53290
1:00:00;50570
1:30:00;51540
2:00:00;49250
0:00:00;56510
0:30:00;55080
1:00:00;52610
1:30:00;52730
2:00:00;50390
0:00:00;55760
0:30:00;55000
1:00:00;52720
1:30:00;53030
2:00:00;50050
0:00:00;54970
0:30:00;53310
1:00:00;51370
1:30:00;51240
2:00:00;49940
0:00:00;53340
0:30:00;53300
1:00:00;51180
1:30:00;50580
2:00:00;49000
0:00:00;59080
0:30:00;57900
1:00:00;55540
1:30:00;55970
2:00:00;54580
0:00:00;58610
0:30:00;57530
1:00:00;55520
1:30:00;55410
2:00:00;52960
0:00:00;57210
0:30:00;55980
1:00:00;53640
1:30:00;53530
2:00:00;51600
0:00:00;59610
0:30:00;57450
1:00:00;55080
1:30:00;55430
2:00:00;53380
0:00:00;61040
0:30:00;59940
1:00:00;57900
1:30:00;57560
2:00:00;55190
0:00:00;61180
0:30:00;59720
1:00:00;58010
1:30:00;57830
2:00:00;56230
0:00:00;63720
0:30:00;62460
1:00:00;60090
1:30:00;60800
2:00:00;58940
0:00:00;67810
0:30:00;66120
1:00:00;64040
1:30:00;64450
2:00:00;62120
0:00:00;67420
0:30:00;65900
1:00:00;63100
1:30:00;63680
2:00:00;61810
0:00:00;63700
0:30:00;62370
1:00:00;59710
1:30:00;59790
2:00:00;57450
0:00:00;61200
0:30:00;60120
1:00:00;57700
1:30:00;58510
2:00:00;56310
0:00:00;65940
0:30:00;64670
1:00:00;61940
1:30:00;62000
2:00:00;60820
0:00:00;64860
0:30:00;63950
1:00:00;62110
1:30:00;61230
2:00:00;60070
0:00:00;61220
0:30:00;60400
1:00:00;58260
1:30:00;58890
2:00:00;56980
0:00:00;61400
0:30:00;60240
1:00:00;57790
1:30:00;57940
2:00:00;56730
0:00:00;61150
0:30:00;60190
1:00:00;57420
1:30:00;57690
2:00:00;55390
0:00:00;64150
0:30:00;63260
1:00:00;59800
1:30:00;59160
2:00:00;57510
0:00:00;65320
0:30:00;63820
1:00:00;61870
1:30:00;61420
2:00:00;59130
0:00:00;63340
0:30:00;62060
1:00:00;59070
1:30:00;59150
2:00:00;57140
0:00:00;60200
0:30:00;58520
1:00:00;56350
1:30:00;56690
2:00:00;53840
0:00:00;56860
0:30:00;56050
1:00:00;54560
1:30:00;54630
2:00:00;53120
0:00:00;62630
0:30:00;61260
1:00:00;59040
1:30:00;59660
2:00:00;57120
0:00:00;64790
0:30:00;63060
1:00:00;60530
1:30:00;61280
2:00:00;59470
0:00:00;64130
0:30:00;63160
1:00:00;60830
1:30:00;62040
2:00:00;60110
0:00:00;66390
0:30:00;65620
1:00:00;62170
1:30:00;63230
2:00:00;60670
0:00:00;66800
0:30:00;65830
1:00:00;62790
1:30:00;62850
2:00:00;60370
0:00:00;66060
0:30:00;65090
1:00:00;63620
1:30:00;63210
2:00:00;61320
0:00:00;68290
0:30:00;67510
1:00:00;65480
1:30:00;65530
2:00:00;64570
0:00:00;73290
0:30:00;72020
1:00:00;69840
1:30:00;69560
2:00:00;68100
0:00:00;73810
0:30:00;72610
1:00:00;70640
1:30:00;71280
2:00:00;69110
0:00:00;73770
0:30:00;73130
1:00:00;71460
1:30:00;72040
2:00:00;70640
0:00:00;73540
0:30:00;72370
1:00:00;70390
1:30:00;71300
2:00:00;69770
0:00:00;70600
0:30:00;69340
1:00:00;67170
1:30:00;66680
2:00:00;64400
0:00:00;66250
0:30:00;65230
1:00:00;62410
1:30:00;63420
2:00:00;61090
0:00:00;65870
0:30:00;66160
1:00:00;63740
1:30:00;63950
2:00:00;62880
0:00:00;70390
0:30:00;68570
1:00:00;67250
1:30:00;66610
2:00:00;65440
0:00:00;70550
0:30:00;70350
1:00:00;67490
1:30:00;67500
2:00:00;65290
0:00:00;68710
0:30:00;67530
1:00:00;65030
1:30:00;65420
2:00:00;62570
0:00:00;66070
0:30:00;66340
1:00:00;63460
1:30:00;63600
2:00:00;62750
0:00:00;66530
0:30:00;65670
1:00:00;63050
1:30:00;62560
2:00:00;61180
0:00:00;63020
0:30:00;61640
1:00:00;59180
1:30:00;59380
2:00:00;57570
0:00:00;59030
0:30:00;58120
1:00:00;56440
1:30:00;56710
2:00:00;54400
0:00:00;62670
0:30:00;61100
1:00:00;58940
1:30:00;59170
2:00:00;57630
0:00:00;65940
0:30:00;64330
1:00:00;62120
1:30:00;62200
2:00:00;60530
0:00:00;64750
0:30:00;63280
1:00:00;61530
1:30:00;61560
2:00:00;58930
0:00:00;64450
0:30:00;62890
1:00:00;60980
1:30:00;60310
2:00:00;58950
0:00:00;67230
0:30:00;65450
1:00:00;63060
1:30:00;63970
2:00:00;61020
0:00:00;64420
0:30:00;63320
1:00:00;61200
1:30:00;61330
2:00:00;59460
0:00:00;62800
0:30:00;62270
1:00:00;59840
1:30:00;60510
2:00:00;58720
0:00:00;67900
0:30:00;67840
1:00:00;65530
1:30:00;65640
2:00:00;63040
0:00:00;70790
0:30:00;69720
1:00:00;67470
1:30:00;67820
2:00:00;65990
0:00:00;74380
0:30:00;73710
1:00:00;71670
1:30:00;71820
2:00:00;70670
0:00:00;77350
0:30:00;76230
1:00:00;73810
1:30:00;74070
2:00:00;72850
0:00:00;76790
0:30:00;75010
1:00:00;72610
1:30:00;72640
2:00:00;71300
0:00:00;75820
0:30:00;74610
1:00:00;72580
1:30:00;72880
2:00:00;70450
0:00:00;68340
0:30:00;67600
1:00:00;65480
1:30:00;65840
2:00:00;64240
0:00:00;70320
0:30:00;69350
1:00:00;67780
1:30:00;67510
2:00:00;65680
0:00:00;68750
0:30:00;68100
1:00:00;66060
1:30:00;66580
2:00:00;64210
0:00:00;66850
0:30:00;66390
1:00:00;64260
1:30:00;64420
2:00:00;63320
0:00:00;67390
0:30:00;66450
1:00:00;63960
1:30:00;64350
2:00:00;62530
0:00:00;62430
0:30:00;61710
1:00:00;59220
1:30:00;58880
2:00:00;56850
0:00:00;59530
0:30:00;58630
1:00:00;56930
1:30:00;57270
2:00:00;54870
0:00:00;58290
0:30:00;57180
1:00:00;54680
1:30:00;54670
2:00:00;52900
0:00:00;60970
0:30:00;61000
1:00:00;59550
1:30:00;60420
2:00:00;58440
0:00:00;64110
0:30:00;63540
1:00:00;61930
1:30:00;62480
2:00:00;60900
0:00:00;69560
0:30:00;69170
1:00:00;67150
1:30:00;67880
2:00:00;65590
0:00:00;70140
0:30:00;69430
1:00:00;68190
1:30:00;68380
2:00:00;66620
0:00:00;69410
0:30:00;68760
1:00:00;66460
1:30:00;66280
2:00:00;64810
0:00:00;64340
0:30:00;63710
1:00:00;61680
1:30:00;62040
2:00:00;60320
0:00:00;61330
0:30:00;60620
1:00:00;58300
1:30:00;58120
2:00:00;56350
0:00:00;60950
0:30:00;60640
1:00:00;58360
1:30:00;59600
2:00:00;58090
0:00:00;60960
0:30:00;59770
1:00:00;57740
1:30:00;58100
2:00:00;56150
0:00:00;69040
0:30:00;67830
1:00:00;65510
1:30:00;65610
2:00:00;63990
0:00:00;71690
0:30:00;70940
1:00:00;69010
1:30:00;69080
2:00:00;67240
0:00:00;71980
0:30:00;70690
1:00:00;68890
1:30:00;68510
2:00:00;66580
0:00:00;69410
0:30:00;68580
1:00:00;66330
1:30:00;66690
2:00:00;64680
0:00:00;66550
0:30:00;65350
1:00:00;63560
1:30:00;64170
2:00:00;62590
0:00:00;68950
0:30:00;67600
1:00:00;65610
1:30:00;65200
2:00:00;63490
0:00:00;70940
0:30:00;69310
1:00:00;67720
1:30:00;67440
2:00:00;65450
0:00:00;73690
0:30:00;72930
1:00:00;71600
1:30:00;71850
2:00:00;70710
0:00:00;75810
0:30:00;74060
1:00:00;72190
1:30:00;71430
2:00:00;70200
0:00:00;70790
0:30:00;69310
1:00:00;68070
1:30:00;67890
2:00:00;65650
0:00:00;66090
0:30:00;65460
1:00:00;63690
1:30:00;63510
2:00:00;61430
0:00:00;63950
0:30:00;63480
1:00:00;62210
1:30:00;61920
2:00:00;59630
0:00:00;70210
0:30:00;69360
1:00:00;66740
1:30:00;67530
2:00:00;65650
0:00:00;69850
0:30:00;68620
1:00:00;66080
1:30:00;66780
2:00:00;64840
0:00:00;69980
0:30:00;69010
1:00:00;67320
1:30:00;68820
2:00:00;65850
0:00:00;74160
0:30:00;74050
1:00:00;71470
1:30:00;71040
2:00:00;70190
0:00:00;76180
0:30:00;75090
1:00:00;73410
1:30:00;73450
2:00:00;71290
0:00:00;74130
0:30:00;73100
1:00:00;70820
1:30:00;71320
2:00:00;69410
0:00:00;73900
0:30:00;73960
1:00:00;71890
1:30:00;72640
2:00:00;72400
0:00:00;79050
0:30:00;79410
1:00:00;77020
1:30:00;77780
2:00:00;76170
0:00:00;77960
0:30:00;77640
1:00:00;75390
1:30:00;76960
2:00:00;74330
0:00:00;79560
0:30:00;79170
1:00:00;77260
1:30:00;77630
2:00:00;77390
0:00:00;78620
0:30:00;77640
1:00:00;74690
1:30:00;75690
2:00:00;74900
0:00:00;73120
0:30:00;72670
1:00:00;70620
1:30:00;70610
2:00:00;68280
0:00:00;68000
0:30:00;67150
1:00:00;65060
1:30:00;64800
2:00:00;63420
0:00:00;69650
0:30:00;68800
1:00:00;67430
1:30:00;68090
2:00:00;66580
0:00:00;75820
0:30:00;74730
1:00:00;73220
1:30:00;73510
2:00:00;71950
0:00:00;76810
0:30:00;74930
1:00:00;73570
1:30:00;75020
2:00:00;73180
0:00:00;78110
0:30:00;76800
1:00:00;75910
1:30:00;76140
2:00:00;75480
0:00:00;78730
0:30:00;77540
1:00:00;75600
1:30:00;75840
2:00:00;74320
0:00:00;74120
0:30:00;72410
1:00:00;70390
1:30:00;70350
2:00:00;69070
0:00:00;72580
0:30:00;72160
1:00:00;70820
1:30:00;70580
2:00:00;67740
0:00:00;72880
0:30:00;72120
1:00:00;71070
1:30:00;71880
2:00:00;70120
0:00:00;76370
0:30:00;75960
1:00:00;72910
1:30:00;73800
2:00:00;71400
0:00:00;74100
0:30:00;74020
1:00:00;71590
1:30:00;71980
2:00:00;69950
0:00:00;71750
0:30:00;70780
1:00:00;68690
1:30:00;68600
2:00:00;66350
0:00:00;70370
0:30:00;69280
1:00:00;66990
1:30:00;67660
2:00:00;66410
0:00:00;68660
0:30:00;68420
1:00:00;66260
1:30:00;66710
2:00:00;64320
0:00:00;64500
0:30:00;64140
1:00:00;62220
1:30:00;63180
2:00:00;61850
0:00:00;67590
0:30:00;67490
1:00:00;64890
1:30:00;65040
2:00:00;63980
0:00:00;71730
0:30:00;70300
1:00:00;67880
1:30:00;68520
2:00:00;66400
0:00:00;71750
0:30:00;71010
1:00:00;68330
1:30:00;68570
2:00:00;67540
0:00:00;73080
0:30:00;72970
1:00:00;70550
1:30:00;70740
2:00:00;69580
0:00:00;71250
0:30:00;69780
1:00:00;67980
1:30:00;67870
2:00:00;67600
0:00:00;68050
0:30:00;66710
1:00:00;64390
1:30:00;65960
2:00:00;64130
0:00:00;61900
0:30:00;61730
1:00:00;60080
1:30:00;60300
2:00:00;58920
0:00:00;61460
0:30:00;61170
1:00:00;59320
1:30:00;59600
2:00:00;58190
0:00:00;64220
0:30:00;63270
1:00:00;61170
1:30:00;61290
2:00:00;59880
0:00:00;65580
0:30:00;65330
1:00:00;62980
1:30:00;63700
2:00:00;62010
0:00:00;66480
0:30:00;65360
1:00:00;63230
1:30:00;64850
2:00:00;62270
0:00:00;64860
0:30:00;64690
1:00:00;62600
1:30:00;62810
2:00:00;61180
0:00:00;64150
0:30:00;62640
1:00:00;61600
1:30:00;60840
2:00:00;59140
0:00:00;61200
0:30:00;60820
1:00:00;58900
1:30:00;59140
2:00:00;57430
0:00:00;61610
0:30:00;61440
1:00:00;59360
1:30:00;60700
2:00:00;59480
0:00:00;63670
0:30:00;63340
1:00:00;61290
1:30:00;61670
2:00:00;59630
0:00:00;62340
0:30:00;61370
1:00:00;59410
1:30:00;60120
2:00:00;57930
0:00:00;61700
0:30:00;61030
1:00:00;59260
1:30:00;60030
2:00:00;58350
0:00:00;63710
0:30:00;62720
1:00:00;61000
1:30:00;61600
2:00:00;60240
0:00:00;64120
0:30:00;63140
1:00:00;60720
1:30:00;62040
2:00:00;59550
0:00:00;62720
0:30:00;62170
1:00:00;60230
1:30:00;59670
2:00:00;58420
0:00:00;60980
0:30:00;60120
1:00:00;58400
1:30:00;59160
2:00:00;56950
0:00:00;66850
0:30:00;65950
1:00:00;64060
1:30:00;64190
2:00:00;63000
0:00:00;65000
0:30:00;63710
1:00:00;62010
1:30:00;62090
2:00:00;60270
0:00:00;64630
0:30:00;64420
1:00:00;62050
1:30:00;62540
2:00:00;61360
0:00:00;67440
0:30:00;66080
1:00:00;64740
1:30:00;64640
2:00:00;62170
0:00:00;65770
0:30:00;65570
1:00:00;63080
1:30:00;63070
2:00:00;60670
0:00:00;61160
0:30:00;60890
1:00:00;58270
1:30:00;58420
2:00:00;56600
0:00:00;64100
0:30:00;63250
1:00:00;62200
1:30:00;62850
2:00:00;61190
0:00:00;66190
0:30:00;65880
1:00:00;64050
1:30:00;64820
2:00:00;63180
0:00:00;68610
0:30:00;67520
1:00:00;65910
1:30:00;65980
2:00:00;63400
0:00:00;67830
0:30:00;66980
1:00:00;64510
1:30:00;65700
2:00:00;63830
0:00:00;66830
0:30:00;65190
1:00:00;63570
1:30:00;63500
2:00:00;61890
0:00:00;65460
0:30:00;63650
1:00:00;62140
1:30:00;61710
2:00:00;59280
0:00:00;61530
0:30:00;61360
1:00:00;59420
1:30:00;59310
2:00:00;58310
0:00:00;63470
0:30:00;63280
1:00:00;61330
1:30:00;61830
2:00:00;60930
0:00:00;67390
0:30:00;66510
1:00:00;64000
1:30:00;64350
2:00:00;63100
0:00:00;65120
0:30:00;64520
1:00:00;62720
1:30:00;63230
2:00:00;61300
0:00:00;64680
0:30:00;63690
1:00:00;61490
1:30:00;62640
2:00:00;60710
0:00:00;62450
0:30:00;61220
1:00:00;59080
1:30:00;60500
2:00:00;58550
0:00:00;61030
0:30:00;58980
1:00:00;57990
1:30:00;58420
2:00:00;56150
0:00:00;59300
0:30:00;58530
1:00:00;56430
1:30:00;56920
2:00:00;55030
0:00:00;59850
0:30:00;59410
1:00:00;57260
1:30:00;58030
2:00:00;56820
0:00:00;62640
0:30:00;61880
1:00:00;59810
1:30:00;59900
2:00:00;58040
0:00:00;61490
0:30:00;60920
1:00:00;58930
1:30:00;59540
2:00:00;57710
0:00:00;61230
0:30:00;60230
1:00:00;57750
1:30:00;58770
2:00:00;57040
0:00:00;61130
0:30:00;59680
1:00:00;58110
1:30:00;59110
2:00:00;57650
0:00:00;59200
0:30:00;57940
1:00:00;55730
1:30:00;56660
2:00:00;54670
0:00:00;54880
0:30:00;54250
1:00:00;52180
1:30:00;52520
2:00:00;51120
0:00:00;54680
0:30:00;54400
1:00:00;52710
1:30:00;53740
2:00:00;52220
0:00:00;58210
0:30:00;56670
1:00:00;54980
1:30:00;54850
2:00:00;53070
0:00:00;61040
0:30:00;60140
1:00:00;57990
1:30:00;58350
2:00:00;56360
0:00:00;65230
0:30:00;64710
1:00:00;62440
1:30:00;63060
2:00:00;61030
0:00:00;63020
0:30:00;62510
1:00:00;59410
1:30:00;59720
2:00:00;58160
0:00:00;61570
0:30:00;60530
1:00:00;58340
1:30:00;58670
2:00:00;56410
0:00:00;57030
0:30:00;56570
1:00:00;54600
1:30:00;54410
2:00:00;52790
0:00:00;57520
0:30:00;56300
1:00:00;53720
1:30:00;54880
2:00:00;52750
0:00:00;58760
0:30:00;57890
1:00:00;55660
1:30:00;56010
2:00:00;54220
0:00:00;60730
0:30:00;59450
1:00:00;56740
1:30:00;56700
2:00:00;55280
0:00:00;64580
0:30:00;61290
1:00:00;59150
1:30:00;59010
2:00:00;57580
0:00:00;62700
0:30:00;61920
1:00:00;60400
1:30:00;60410
2:00:00;58750
0:00:00;63610
0:30:00;62620
1:00:00;61200
1:30:00;60950
2:00:00;59390
0:00:00;62070
0:30:00;61360
1:00:00;59540
1:30:00;60530
2:00:00;58890
0:00:00;61750
0:30:00;61200
1:00:00;59550
1:30:00;59310
2:00:00;57730
0:00:00;58990
0:30:00;57940
1:00:00;55870
1:30:00;56090
2:00:00;54590
0:00:00;59450
0:30:00;58020
1:00:00;55550
1:30:00;55640
2:00:00;54200
0:00:00;57510
0:30:00;57590
1:00:00;55090
1:30:00;55480
2:00:00;52970
0:00:00;56140
0:30:00;54590
1:00:00;52880
1:30:00;52870
2:00:00;50720
0:00:00;54770
0:30:00;53520
1:00:00;51270
1:30:00;50750
2:00:00;48960
0:00:00;51010
0:30:00;49660
1:00:00;48340
1:30:00;47900
2:00:00;46040
0:00:00;49470
0:30:00;48930
1:00:00;47020
1:30:00;46810
2:00:00;44800
0:00:00;49480
0:30:00;48510
1:00:00;46730
1:30:00;46580
2:00:00;44610
0:00:00;52620
0:30:00;51340
1:00:00;49130
1:30:00;48930
2:00:00;47730
0:00:00;54250
0:30:00;53260
1:00:00;50560
1:30:00;50790
2:00:00;49400
0:00:00;55650
0:30:00;55040
1:00:00;52590
1:30:00;52630
2:00:00;51090
0:00:00;55410
0:30:00;54480
1:00:00;52600
1:30:00;52220
2:00:00;50210
0:00:00;54800
0:30:00;53910
1:00:00;51570
1:30:00;52060
2:00:00;50380
0:00:00;55820
0:30:00;54900
1:00:00;53860
1:30:00;54010
2:00:00;52180
0:00:00;56200
0:30:00;55050
1:00:00;53230
1:30:00;53660
2:00:00;51810
0:00:00;55390
0:30:00;54390
1:00:00;52330
1:30:00;52430
2:00:00;50440
0:00:00;52110
0:30:00;51350
1:00:00;49790
1:30:00;50370
2:00:00;48430
0:00:00;56860
0:30:00;55830
1:00:00;53630
1:30:00;53910
2:00:00;52110
0:00:00;57680
0:30:00;56950
1:00:00;54680
1:30:00;54800
2:00:00;52510
0:00:00;58690
0:30:00;58260
1:00:00;55220
1:30:00;55790
2:00:00;54210
0:00:00;58080
0:30:00;57310
1:00:00;56290
1:30:00;56530
2:00:00;55610
0:00:00;61060
0:30:00;60280
1:00:00;58330
1:30:00;58560
2:00:00;56600
0:00:00;57400
0:30:00;55810
1:00:00;53310
1:30:00;53520
2:00:00;51500
0:00:00;55310
0:30:00;54250
1:00:00;52530
1:30:00;52540
2:00:00;50750
0:00:00;58270
0:30:00;56950
1:00:00;54910
1:30:00;54930
2:00:00;53260
0:00:00;57520
0:30:00;55680
1:00:00;53490
1:30:00;53250
2:00:00;51630
0:00:00;53290
0:30:00;52790
1:00:00;51460
1:30:00;51130
2:00:00;49980
0:00:00;53450
0:30:00;52360
1:00:00;50610
1:30:00;51670
2:00:00;50390
0:00:00;55960
0:30:00;54530
1:00:00;52350
1:30:00;52290
2:00:00;50600
0:00:00;55400
0:30:00;54550
1:00:00;52560
1:30:00;52580
2:00:00;50590
0:00:00;54820
0:30:00;54260
1:00:00;51950
1:30:00;52480
2:00:00;50720
0:00:00;54970
0:30:00;54170
1:00:00;51780
1:30:00;51660
2:00:00;50180
0:00:00;55800
0:30:00;53750
1:00:00;51450
1:30:00;52080
2:00:00;49900
0:00:00;51450
0:30:00;51430
1:00:00;49600
1:30:00;49200
2:00:00;47220
0:00:00;51540
0:30:00;51050
1:00:00;48840
1:30:00;49100
2:00:00;47790
0:00:00;54290
0:30:00;53160
1:00:00;51010
1:30:00;50490
2:00:00;48790
0:00:00;53430
0:30:00;52180
1:00:00;49440
1:30:00;49900
2:00:00;47970
0:00:00;53570
0:30:00;52310
1:00:00;50140
1:30:00;50300
2:00:00;48110
0:00:00;53050
0:30:00;52210
1:00:00;50100
1:30:00;49340
2:00:00;47420
0:00:00;53720
0:30:00;51920
1:00:00;49170
1:30:00;48620
2:00:00;47250
0:00:00;50450
0:30:00;49010
1:00:00;47380
1:30:00;46820
2:00:00;45420
0:00:00;49620
0:30:00;49000
